company_id,metric_key,fiscal_year,period_end,value,unit,scope,accounting_standard,availability,source_id,note
recruit-holdings,revenue,2022,2022-03-31,2871705000000,JPY,consolidated,IFRS,reported,edinet-s100ydhl,element_id=jpcrp_cor:RevenueIFRSSummaryOfBusinessResults; context_id=Prior4YearDuration
recruit-holdings,revenue,2023,2023-03-31,3429519000000,JPY,consolidated,IFRS,reported,edinet-s100ydhl,element_id=jpcrp_cor:RevenueIFRSSummaryOfBusinessResults; context_id=Prior3YearDuration
recruit-holdings,revenue,2024,2024-03-31,3416492000000,JPY,consolidated,IFRS,reported,edinet-s100ydhl,element_id=jpcrp_cor:RevenueIFRSSummaryOfBusinessResults; context_id=Prior2YearDuration
recruit-holdings,revenue,2025,2025-03-31,3557478000000,JPY,consolidated,IFRS,reported,edinet-s100ydhl,element_id=jpcrp_cor:RevenueIFRSSummaryOfBusinessResults; context_id=Prior1YearDuration
recruit-holdings,revenue,2026,2026-03-31,3697351000000,JPY,consolidated,IFRS,reported,edinet-s100ydhl,element_id=jpcrp_cor:RevenueIFRSSummaryOfBusinessResults; context_id=CurrentYearDuration
recruit-holdings,equity_ratio,2022,2022-03-31,56.3,percent,consolidated,IFRS,reported,edinet-s100ydhl,element_id=jpcrp_cor:RatioOfOwnersEquityToGrossAssetsIFRSSummaryOfBusinessResults; context_id=Prior4YearInstant
recruit-holdings,equity_ratio,2023,2023-03-31,58.2,percent,consolidated,IFRS,reported,edinet-s100ydhl,element_id=jpcrp_cor:RatioOfOwnersEquityToGrossAssetsIFRSSummaryOfBusinessResults; context_id=Prior3YearInstant
recruit-holdings,equity_ratio,2024,2024-03-31,63.6,percent,consolidated,IFRS,reported,edinet-s100ydhl,element_id=jpcrp_cor:RatioOfOwnersEquityToGrossAssetsIFRSSummaryOfBusinessResults; context_id=Prior2YearInstant
recruit-holdings,equity_ratio,2025,2025-03-31,58.3,percent,consolidated,IFRS,reported,edinet-s100ydhl,element_id=jpcrp_cor:RatioOfOwnersEquityToGrossAssetsIFRSSummaryOfBusinessResults; context_id=Prior1YearInstant
recruit-holdings,equity_ratio,2026,2026-03-31,56.8,percent,consolidated,IFRS,reported,edinet-s100ydhl,element_id=jpcrp_cor:RatioOfOwnersEquityToGrossAssetsIFRSSummaryOfBusinessResults; context_id=CurrentYearInstant
recruit-holdings,operating_cf,2022,2022-03-31,439610000000,JPY,consolidated,IFRS,reported,edinet-s100ydhl,element_id=jpcrp_cor:CashFlowsFromUsedInOperatingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior4YearDuration
recruit-holdings,operating_cf,2023,2023-03-31,438193000000,JPY,consolidated,IFRS,reported,edinet-s100ydhl,element_id=jpcrp_cor:CashFlowsFromUsedInOperatingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior3YearDuration
recruit-holdings,operating_cf,2024,2024-03-31,535362000000,JPY,consolidated,IFRS,reported,edinet-s100ydhl,element_id=jpcrp_cor:CashFlowsFromUsedInOperatingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior2YearDuration
recruit-holdings,operating_cf,2025,2025-03-31,610363000000,JPY,consolidated,IFRS,reported,edinet-s100ydhl,element_id=jpcrp_cor:CashFlowsFromUsedInOperatingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior1YearDuration
recruit-holdings,operating_cf,2026,2026-03-31,669431000000,JPY,consolidated,IFRS,reported,edinet-s100ydhl,element_id=jpcrp_cor:CashFlowsFromUsedInOperatingActivitiesIFRSSummaryOfBusinessResults; context_id=CurrentYearDuration
recruit-holdings,investing_cf,2022,2022-03-31,-70738000000,JPY,consolidated,IFRS,reported,edinet-s100ydhl,element_id=jpcrp_cor:CashFlowsFromUsedInInvestingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior4YearDuration
recruit-holdings,investing_cf,2023,2023-03-31,-32676000000,JPY,consolidated,IFRS,reported,edinet-s100ydhl,element_id=jpcrp_cor:CashFlowsFromUsedInInvestingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior3YearDuration
recruit-holdings,investing_cf,2024,2024-03-31,-68789000000,JPY,consolidated,IFRS,reported,edinet-s100ydhl,element_id=jpcrp_cor:CashFlowsFromUsedInInvestingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior2YearDuration
recruit-holdings,investing_cf,2025,2025-03-31,-61054000000,JPY,consolidated,IFRS,reported,edinet-s100ydhl,element_id=jpcrp_cor:CashFlowsFromUsedInInvestingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior1YearDuration
recruit-holdings,investing_cf,2026,2026-03-31,-49742000000,JPY,consolidated,IFRS,reported,edinet-s100ydhl,element_id=jpcrp_cor:CashFlowsFromUsedInInvestingActivitiesIFRSSummaryOfBusinessResults; context_id=CurrentYearDuration
recruit-holdings,financing_cf,2022,2022-03-31,-254371000000,JPY,consolidated,IFRS,reported,edinet-s100ydhl,element_id=jpcrp_cor:CashFlowsFromUsedInFinancingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior4YearDuration
recruit-holdings,financing_cf,2023,2023-03-31,-252060000000,JPY,consolidated,IFRS,reported,edinet-s100ydhl,element_id=jpcrp_cor:CashFlowsFromUsedInFinancingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior3YearDuration
recruit-holdings,financing_cf,2024,2024-03-31,-334648000000,JPY,consolidated,IFRS,reported,edinet-s100ydhl,element_id=jpcrp_cor:CashFlowsFromUsedInFinancingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior2YearDuration
recruit-holdings,financing_cf,2025,2025-03-31,-880480000000,JPY,consolidated,IFRS,reported,edinet-s100ydhl,element_id=jpcrp_cor:CashFlowsFromUsedInFinancingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior1YearDuration
recruit-holdings,financing_cf,2026,2026-03-31,-743478000000,JPY,consolidated,IFRS,reported,edinet-s100ydhl,element_id=jpcrp_cor:CashFlowsFromUsedInFinancingActivitiesIFRSSummaryOfBusinessResults; context_id=CurrentYearDuration
recruit-holdings,average_age,2026,2026-03-31,40.2,years,non_consolidated,,reported,edinet-s100ydhl,element_id=jpcrp_cor:AverageAgeYearsInformationAboutReportingCompanyInformationAboutEmployees; context_id=CurrentYearInstant_NonConsolidatedMember
recruit-holdings,average_tenure,2026,2026-03-31,9.3,years,non_consolidated,,reported,edinet-s100ydhl,element_id=jpcrp_cor:AverageLengthOfServiceYearsInformationAboutReportingCompanyInformationAboutEmployees; context_id=CurrentYearInstant_NonConsolidatedMember
recruit-holdings,average_annual_salary,2026,2026-03-31,11624997,JPY,non_consolidated,,reported,edinet-s100ydhl,element_id=jpcrp_cor:AverageAnnualSalaryInformationAboutReportingCompanyInformationAboutEmployees; context_id=CurrentYearInstant_NonConsolidatedMember
recruit-holdings,operating_profit,2025,2025-03-31,490542000000,JPY,consolidated,IFRS,reported,edinet-s100ydhl,element_id=jpigp_cor:OperatingProfitLossIFRS; context_id=Prior1YearDuration
recruit-holdings,operating_profit,2026,2026-03-31,630567000000,JPY,consolidated,IFRS,reported,edinet-s100ydhl,element_id=jpigp_cor:OperatingProfitLossIFRS; context_id=CurrentYearDuration
ly-corporation,revenue,2022,2022-03-31,1567421000000,JPY,consolidated,IFRS,reported,edinet-s100ybxd,element_id=jpcrp_cor:RevenueIFRSSummaryOfBusinessResults; context_id=Prior4YearDuration
ly-corporation,revenue,2023,2023-03-31,1672377000000,JPY,consolidated,IFRS,reported,edinet-s100ybxd,element_id=jpcrp_cor:RevenueIFRSSummaryOfBusinessResults; context_id=Prior3YearDuration
ly-corporation,revenue,2024,2024-03-31,1814663000000,JPY,consolidated,IFRS,reported,edinet-s100ybxd,element_id=jpcrp_cor:RevenueIFRSSummaryOfBusinessResults; context_id=Prior2YearDuration
ly-corporation,revenue,2025,2025-03-31,1917478000000,JPY,consolidated,IFRS,reported,edinet-s100ybxd,element_id=jpcrp_cor:RevenueIFRSSummaryOfBusinessResults; context_id=Prior1YearDuration
ly-corporation,revenue,2026,2026-03-31,2036366000000,JPY,consolidated,IFRS,reported,edinet-s100ybxd,element_id=jpcrp_cor:RevenueIFRSSummaryOfBusinessResults; context_id=CurrentYearDuration
ly-corporation,equity_ratio,2022,2022-03-31,37.8,percent,consolidated,IFRS,reported,edinet-s100ybxd,element_id=jpcrp_cor:RatioOfOwnersEquityToGrossAssetsIFRSSummaryOfBusinessResults; context_id=Prior4YearInstant
ly-corporation,equity_ratio,2023,2023-03-31,34,percent,consolidated,IFRS,reported,edinet-s100ybxd,element_id=jpcrp_cor:RatioOfOwnersEquityToGrossAssetsIFRSSummaryOfBusinessResults; context_id=Prior3YearInstant
ly-corporation,equity_ratio,2024,2024-03-31,33.6,percent,consolidated,IFRS,reported,edinet-s100ybxd,element_id=jpcrp_cor:RatioOfOwnersEquityToGrossAssetsIFRSSummaryOfBusinessResults; context_id=Prior2YearInstant
ly-corporation,equity_ratio,2025,2025-03-31,32.7,percent,consolidated,IFRS,reported,edinet-s100ybxd,element_id=jpcrp_cor:RatioOfOwnersEquityToGrossAssetsIFRSSummaryOfBusinessResults; context_id=Prior1YearInstant
ly-corporation,equity_ratio,2026,2026-03-31,26.8,percent,consolidated,IFRS,reported,edinet-s100ybxd,element_id=jpcrp_cor:RatioOfOwnersEquityToGrossAssetsIFRSSummaryOfBusinessResults; context_id=CurrentYearInstant
ly-corporation,operating_cf,2022,2022-03-31,266314000000,JPY,consolidated,IFRS,reported,edinet-s100ybxd,element_id=jpcrp_cor:CashFlowsFromUsedInOperatingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior4YearDuration
ly-corporation,operating_cf,2023,2023-03-31,93051000000,JPY,consolidated,IFRS,reported,edinet-s100ybxd,element_id=jpcrp_cor:CashFlowsFromUsedInOperatingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior3YearDuration
ly-corporation,operating_cf,2024,2024-03-31,316477000000,JPY,consolidated,IFRS,reported,edinet-s100ybxd,element_id=jpcrp_cor:CashFlowsFromUsedInOperatingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior2YearDuration
ly-corporation,operating_cf,2025,2025-03-31,519590000000,JPY,consolidated,IFRS,reported,edinet-s100ybxd,element_id=jpcrp_cor:CashFlowsFromUsedInOperatingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior1YearDuration
ly-corporation,operating_cf,2026,2026-03-31,662854000000,JPY,consolidated,IFRS,reported,edinet-s100ybxd,element_id=jpcrp_cor:CashFlowsFromUsedInOperatingActivitiesIFRSSummaryOfBusinessResults; context_id=CurrentYearDuration
ly-corporation,investing_cf,2022,2022-03-31,-303899000000,JPY,consolidated,IFRS,reported,edinet-s100ybxd,element_id=jpcrp_cor:CashFlowsFromUsedInInvestingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior4YearDuration
ly-corporation,investing_cf,2023,2023-03-31,319786000000,JPY,consolidated,IFRS,reported,edinet-s100ybxd,element_id=jpcrp_cor:CashFlowsFromUsedInInvestingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior3YearDuration
ly-corporation,investing_cf,2024,2024-03-31,-444060000000,JPY,consolidated,IFRS,reported,edinet-s100ybxd,element_id=jpcrp_cor:CashFlowsFromUsedInInvestingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior2YearDuration
ly-corporation,investing_cf,2025,2025-03-31,-505633000000,JPY,consolidated,IFRS,reported,edinet-s100ybxd,element_id=jpcrp_cor:CashFlowsFromUsedInInvestingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior1YearDuration
ly-corporation,investing_cf,2026,2026-03-31,-809247000000,JPY,consolidated,IFRS,reported,edinet-s100ybxd,element_id=jpcrp_cor:CashFlowsFromUsedInInvestingActivitiesIFRSSummaryOfBusinessResults; context_id=CurrentYearDuration
ly-corporation,financing_cf,2022,2022-03-31,91630000000,JPY,consolidated,IFRS,reported,edinet-s100ybxd,element_id=jpcrp_cor:CashFlowsFromUsedInFinancingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior4YearDuration
ly-corporation,financing_cf,2023,2023-03-31,105791000000,JPY,consolidated,IFRS,reported,edinet-s100ybxd,element_id=jpcrp_cor:CashFlowsFromUsedInFinancingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior3YearDuration
ly-corporation,financing_cf,2024,2024-03-31,-81490000000,JPY,consolidated,IFRS,reported,edinet-s100ybxd,element_id=jpcrp_cor:CashFlowsFromUsedInFinancingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior2YearDuration
ly-corporation,financing_cf,2025,2025-03-31,-416797000000,JPY,consolidated,IFRS,reported,edinet-s100ybxd,element_id=jpcrp_cor:CashFlowsFromUsedInFinancingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior1YearDuration
ly-corporation,financing_cf,2026,2026-03-31,153309000000,JPY,consolidated,IFRS,reported,edinet-s100ybxd,element_id=jpcrp_cor:CashFlowsFromUsedInFinancingActivitiesIFRSSummaryOfBusinessResults; context_id=CurrentYearDuration
ly-corporation,average_age,2026,2026-03-31,39,years,non_consolidated,,reported,edinet-s100ybxd,element_id=jpcrp_cor:AverageAgeYearsInformationAboutReportingCompanyInformationAboutEmployees; context_id=CurrentYearInstant_NonConsolidatedMember
ly-corporation,average_tenure,2026,2026-03-31,9.6,years,non_consolidated,,reported,edinet-s100ybxd,element_id=jpcrp_cor:AverageLengthOfServiceYearsInformationAboutReportingCompanyInformationAboutEmployees; context_id=CurrentYearInstant_NonConsolidatedMember
ly-corporation,average_annual_salary,2026,2026-03-31,9023870,JPY,non_consolidated,,reported,edinet-s100ybxd,element_id=jpcrp_cor:AverageAnnualSalaryInformationAboutReportingCompanyInformationAboutEmployees; context_id=CurrentYearInstant_NonConsolidatedMember
ly-corporation,operating_profit,2025,2025-03-31,315033000000,JPY,consolidated,IFRS,reported,edinet-s100ybxd,element_id=jpcrp030000-asr_E05000-000:OperatingProfitLossIFRSSummaryOfBusinessResults; context_id=Prior1YearDuration
ly-corporation,operating_profit,2026,2026-03-31,341322000000,JPY,consolidated,IFRS,reported,edinet-s100ybxd,element_id=jpcrp030000-asr_E05000-000:OperatingProfitLossIFRSSummaryOfBusinessResults; context_id=CurrentYearDuration
ly-corporation,operating_profit,2022,2022-03-31,189503000000,JPY,consolidated,IFRS,reported,edinet-s100ybxd,element_id=jpcrp030000-asr_E05000-000:OperatingProfitLossIFRSSummaryOfBusinessResults; context_id=Prior4YearDuration
ly-corporation,operating_profit,2023,2023-03-31,314533000000,JPY,consolidated,IFRS,reported,edinet-s100ybxd,element_id=jpcrp030000-asr_E05000-000:OperatingProfitLossIFRSSummaryOfBusinessResults; context_id=Prior3YearDuration
ly-corporation,operating_profit,2024,2024-03-31,208191000000,JPY,consolidated,IFRS,reported,edinet-s100ybxd,element_id=jpcrp030000-asr_E05000-000:OperatingProfitLossIFRSSummaryOfBusinessResults; context_id=Prior2YearDuration
mercari,revenue,2023,2023-06-30,171967000000,JPY,consolidated,IFRS,reported,edinet-s100wqdw,element_id=jpcrp_cor:RevenueIFRSSummaryOfBusinessResults; context_id=Prior2YearDuration
mercari,revenue,2024,2024-06-30,187407000000,JPY,consolidated,IFRS,reported,edinet-s100wqdw,element_id=jpcrp_cor:RevenueIFRSSummaryOfBusinessResults; context_id=Prior1YearDuration
mercari,revenue,2025,2025-06-30,192633000000,JPY,consolidated,IFRS,reported,edinet-s100wqdw,element_id=jpcrp_cor:RevenueIFRSSummaryOfBusinessResults; context_id=CurrentYearDuration
mercari,equity_ratio,2022,2022-06-30,11,percent,consolidated,IFRS,reported,edinet-s100wqdw,element_id=jpcrp_cor:RatioOfOwnersEquityToGrossAssetsIFRSSummaryOfBusinessResults; context_id=Prior3YearInstant
mercari,equity_ratio,2023,2023-06-30,13.2,percent,consolidated,IFRS,reported,edinet-s100wqdw,element_id=jpcrp_cor:RatioOfOwnersEquityToGrossAssetsIFRSSummaryOfBusinessResults; context_id=Prior2YearInstant
mercari,equity_ratio,2024,2024-06-30,14.3,percent,consolidated,IFRS,reported,edinet-s100wqdw,element_id=jpcrp_cor:RatioOfOwnersEquityToGrossAssetsIFRSSummaryOfBusinessResults; context_id=Prior1YearInstant
mercari,equity_ratio,2025,2025-06-30,18.3,percent,consolidated,IFRS,reported,edinet-s100wqdw,element_id=jpcrp_cor:RatioOfOwnersEquityToGrossAssetsIFRSSummaryOfBusinessResults; context_id=CurrentYearInstant
mercari,operating_cf,2023,2023-06-30,-35820000000,JPY,consolidated,IFRS,reported,edinet-s100wqdw,element_id=jpcrp_cor:CashFlowsFromUsedInOperatingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior2YearDuration
mercari,operating_cf,2024,2024-06-30,-43337000000,JPY,consolidated,IFRS,reported,edinet-s100wqdw,element_id=jpcrp_cor:CashFlowsFromUsedInOperatingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior1YearDuration
mercari,operating_cf,2025,2025-06-30,-11949000000,JPY,consolidated,IFRS,reported,edinet-s100wqdw,element_id=jpcrp_cor:CashFlowsFromUsedInOperatingActivitiesIFRSSummaryOfBusinessResults; context_id=CurrentYearDuration
mercari,investing_cf,2023,2023-06-30,-601000000,JPY,consolidated,IFRS,reported,edinet-s100wqdw,element_id=jpcrp_cor:CashFlowsFromUsedInInvestingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior2YearDuration
mercari,investing_cf,2024,2024-06-30,-877000000,JPY,consolidated,IFRS,reported,edinet-s100wqdw,element_id=jpcrp_cor:CashFlowsFromUsedInInvestingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior1YearDuration
mercari,investing_cf,2025,2025-06-30,-31364000000,JPY,consolidated,IFRS,reported,edinet-s100wqdw,element_id=jpcrp_cor:CashFlowsFromUsedInInvestingActivitiesIFRSSummaryOfBusinessResults; context_id=CurrentYearDuration
mercari,financing_cf,2023,2023-06-30,25167000000,JPY,consolidated,IFRS,reported,edinet-s100wqdw,element_id=jpcrp_cor:CashFlowsFromUsedInFinancingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior2YearDuration
mercari,financing_cf,2024,2024-06-30,32091000000,JPY,consolidated,IFRS,reported,edinet-s100wqdw,element_id=jpcrp_cor:CashFlowsFromUsedInFinancingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior1YearDuration
mercari,financing_cf,2025,2025-06-30,504000000,JPY,consolidated,IFRS,reported,edinet-s100wqdw,element_id=jpcrp_cor:CashFlowsFromUsedInFinancingActivitiesIFRSSummaryOfBusinessResults; context_id=CurrentYearDuration
mercari,average_age,2025,2025-06-30,36.3,years,non_consolidated,,reported,edinet-s100wqdw,element_id=jpcrp_cor:AverageAgeYearsInformationAboutReportingCompanyInformationAboutEmployees; context_id=CurrentYearInstant_NonConsolidatedMember
mercari,average_tenure,2025,2025-06-30,3.8,years,non_consolidated,,reported,edinet-s100wqdw,element_id=jpcrp_cor:AverageLengthOfServiceYearsInformationAboutReportingCompanyInformationAboutEmployees; context_id=CurrentYearInstant_NonConsolidatedMember
mercari,average_annual_salary,2025,2025-06-30,11763000,JPY,non_consolidated,,reported,edinet-s100wqdw,element_id=jpcrp_cor:AverageAnnualSalaryInformationAboutReportingCompanyInformationAboutEmployees; context_id=CurrentYearInstant_NonConsolidatedMember
mercari,operating_profit,2024,2024-06-30,17486000000,JPY,consolidated,IFRS,reported,edinet-s100wqdw,element_id=jpigp_cor:OperatingProfitLossIFRS; context_id=Prior1YearDuration
mercari,operating_profit,2025,2025-06-30,27840000000,JPY,consolidated,IFRS,reported,edinet-s100wqdw,element_id=jpigp_cor:OperatingProfitLossIFRS; context_id=CurrentYearDuration
cyberagent,average_age,2025,2025-09-30,33.8,years,non_consolidated,,reported,edinet-s100xcu9,element_id=jpcrp_cor:AverageAgeYearsInformationAboutReportingCompanyInformationAboutEmployees; context_id=CurrentYearInstant_NonConsolidatedMember
cyberagent,average_tenure,2025,2025-09-30,6.5,years,non_consolidated,,reported,edinet-s100xcu9,element_id=jpcrp_cor:AverageLengthOfServiceYearsInformationAboutReportingCompanyInformationAboutEmployees; context_id=CurrentYearInstant_NonConsolidatedMember
cyberagent,average_annual_salary,2025,2025-09-30,9138000,JPY,non_consolidated,,reported,edinet-s100xcu9,element_id=jpcrp_cor:AverageAnnualSalaryInformationAboutReportingCompanyInformationAboutEmployees; context_id=CurrentYearInstant_NonConsolidatedMember
dena,revenue,2022,2022-03-31,130868000000,JPY,consolidated,IFRS,reported,edinet-s100yldv,element_id=jpcrp_cor:RevenueIFRSSummaryOfBusinessResults; context_id=Prior4YearDuration
dena,revenue,2023,2023-03-31,134914000000,JPY,consolidated,IFRS,reported,edinet-s100yldv,element_id=jpcrp_cor:RevenueIFRSSummaryOfBusinessResults; context_id=Prior3YearDuration
dena,revenue,2024,2024-03-31,136733000000,JPY,consolidated,IFRS,reported,edinet-s100yldv,element_id=jpcrp_cor:RevenueIFRSSummaryOfBusinessResults; context_id=Prior2YearDuration
dena,revenue,2025,2025-03-31,163997000000,JPY,consolidated,IFRS,reported,edinet-s100yldv,element_id=jpcrp_cor:RevenueIFRSSummaryOfBusinessResults; context_id=Prior1YearDuration
dena,revenue,2026,2026-03-31,147700000000,JPY,consolidated,IFRS,reported,edinet-s100yldv,element_id=jpcrp_cor:RevenueIFRSSummaryOfBusinessResults; context_id=CurrentYearDuration
dena,operating_profit,2022,2022-03-31,11462000000,JPY,consolidated,IFRS,reported,edinet-s100yldv,element_id=jpcrp030000-asr_E05460-000:OperatingProfitLossIFRSSummaryOfBusinessResults; context_id=Prior4YearDuration
dena,operating_profit,2023,2023-03-31,4202000000,JPY,consolidated,IFRS,reported,edinet-s100yldv,element_id=jpcrp030000-asr_E05460-000:OperatingProfitLossIFRSSummaryOfBusinessResults; context_id=Prior3YearDuration
dena,operating_profit,2024,2024-03-31,-28270000000,JPY,consolidated,IFRS,reported,edinet-s100yldv,element_id=jpcrp030000-asr_E05460-000:OperatingProfitLossIFRSSummaryOfBusinessResults; context_id=Prior2YearDuration
dena,operating_profit,2025,2025-03-31,28973000000,JPY,consolidated,IFRS,reported,edinet-s100yldv,element_id=jpcrp030000-asr_E05460-000:OperatingProfitLossIFRSSummaryOfBusinessResults; context_id=Prior1YearDuration
dena,operating_profit,2026,2026-03-31,18694000000,JPY,consolidated,IFRS,reported,edinet-s100yldv,element_id=jpcrp030000-asr_E05460-000:OperatingProfitLossIFRSSummaryOfBusinessResults; context_id=CurrentYearDuration
dena,equity_ratio,2022,2022-03-31,70.7,percent,consolidated,IFRS,reported,edinet-s100yldv,element_id=jpcrp_cor:RatioOfOwnersEquityToGrossAssetsIFRSSummaryOfBusinessResults; context_id=Prior4YearInstant
dena,equity_ratio,2023,2023-03-31,63.5,percent,consolidated,IFRS,reported,edinet-s100yldv,element_id=jpcrp_cor:RatioOfOwnersEquityToGrossAssetsIFRSSummaryOfBusinessResults; context_id=Prior3YearInstant
dena,equity_ratio,2024,2024-03-31,62.3,percent,consolidated,IFRS,reported,edinet-s100yldv,element_id=jpcrp_cor:RatioOfOwnersEquityToGrossAssetsIFRSSummaryOfBusinessResults; context_id=Prior2YearInstant
dena,equity_ratio,2025,2025-03-31,61.3,percent,consolidated,IFRS,reported,edinet-s100yldv,element_id=jpcrp_cor:RatioOfOwnersEquityToGrossAssetsIFRSSummaryOfBusinessResults; context_id=Prior1YearInstant
dena,equity_ratio,2026,2026-03-31,69.8,percent,consolidated,IFRS,reported,edinet-s100yldv,element_id=jpcrp_cor:RatioOfOwnersEquityToGrossAssetsIFRSSummaryOfBusinessResults; context_id=CurrentYearInstant
dena,operating_cf,2022,2022-03-31,18375000000,JPY,consolidated,IFRS,reported,edinet-s100yldv,element_id=jpcrp_cor:CashFlowsFromUsedInOperatingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior4YearDuration
dena,operating_cf,2023,2023-03-31,10808000000,JPY,consolidated,IFRS,reported,edinet-s100yldv,element_id=jpcrp_cor:CashFlowsFromUsedInOperatingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior3YearDuration
dena,operating_cf,2024,2024-03-31,-10839000000,JPY,consolidated,IFRS,reported,edinet-s100yldv,element_id=jpcrp_cor:CashFlowsFromUsedInOperatingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior2YearDuration
dena,operating_cf,2025,2025-03-31,38999000000,JPY,consolidated,IFRS,reported,edinet-s100yldv,element_id=jpcrp_cor:CashFlowsFromUsedInOperatingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior1YearDuration
dena,operating_cf,2026,2026-03-31,33431000000,JPY,consolidated,IFRS,reported,edinet-s100yldv,element_id=jpcrp_cor:CashFlowsFromUsedInOperatingActivitiesIFRSSummaryOfBusinessResults; context_id=CurrentYearDuration
dena,investing_cf,2022,2022-03-31,-19924000000,JPY,consolidated,IFRS,reported,edinet-s100yldv,element_id=jpcrp_cor:CashFlowsFromUsedInInvestingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior4YearDuration
dena,investing_cf,2023,2023-03-31,12451000000,JPY,consolidated,IFRS,reported,edinet-s100yldv,element_id=jpcrp_cor:CashFlowsFromUsedInInvestingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior3YearDuration
dena,investing_cf,2024,2024-03-31,-12629000000,JPY,consolidated,IFRS,reported,edinet-s100yldv,element_id=jpcrp_cor:CashFlowsFromUsedInInvestingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior2YearDuration
dena,investing_cf,2025,2025-03-31,-12280000000,JPY,consolidated,IFRS,reported,edinet-s100yldv,element_id=jpcrp_cor:CashFlowsFromUsedInInvestingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior1YearDuration
dena,investing_cf,2026,2026-03-31,34820000000,JPY,consolidated,IFRS,reported,edinet-s100yldv,element_id=jpcrp_cor:CashFlowsFromUsedInInvestingActivitiesIFRSSummaryOfBusinessResults; context_id=CurrentYearDuration
dena,financing_cf,2022,2022-03-31,-18549000000,JPY,consolidated,IFRS,reported,edinet-s100yldv,element_id=jpcrp_cor:CashFlowsFromUsedInFinancingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior4YearDuration
dena,financing_cf,2023,2023-03-31,-4930000000,JPY,consolidated,IFRS,reported,edinet-s100yldv,element_id=jpcrp_cor:CashFlowsFromUsedInFinancingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior3YearDuration
dena,financing_cf,2024,2024-03-31,-4102000000,JPY,consolidated,IFRS,reported,edinet-s100yldv,element_id=jpcrp_cor:CashFlowsFromUsedInFinancingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior2YearDuration
dena,financing_cf,2025,2025-03-31,-5445000000,JPY,consolidated,IFRS,reported,edinet-s100yldv,element_id=jpcrp_cor:CashFlowsFromUsedInFinancingActivitiesIFRSSummaryOfBusinessResults; context_id=Prior1YearDuration
dena,financing_cf,2026,2026-03-31,-58079000000,JPY,consolidated,IFRS,reported,edinet-s100yldv,element_id=jpcrp_cor:CashFlowsFromUsedInFinancingActivitiesIFRSSummaryOfBusinessResults; context_id=CurrentYearDuration
dena,average_age,2026,2026-03-31,38.6,years,non_consolidated,,reported,edinet-s100yldv,element_id=jpcrp_cor:AverageAgeYearsInformationAboutReportingCompanyInformationAboutEmployees; context_id=CurrentYearInstant_NonConsolidatedMember
dena,average_tenure,2026,2026-03-31,7,years,non_consolidated,,reported,edinet-s100yldv,element_id=jpcrp_cor:AverageLengthOfServiceYearsInformationAboutReportingCompanyInformationAboutEmployees; context_id=CurrentYearInstant_NonConsolidatedMember
dena,average_annual_salary,2026,2026-03-31,11179000,JPY,non_consolidated,,reported,edinet-s100yldv,element_id=jpcrp_cor:AverageAnnualSalaryInformationAboutReportingCompanyInformationAboutEmployees; context_id=CurrentYearInstant_NonConsolidatedMember
